,Date,Time,Vis,VisScore,Home,Home_Score,Box Score,OT,Attendence,Venue,Notes
539,"Sun, Jan 2, 2022",9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,Box Score,,"18,343",Crypto.com Arena,
540,"Mon, Jan 3, 2022",7:00p,Houston Rockets,113,Philadelphia 76ers,133,Box Score,,"20,026",Wells Fargo Center,
541,"Mon, Jan 3, 2022",7:00p,Charlotte Hornets,121,Washington Wizards,124,Box Score,,"8,902",Capital One Arena,
542,"Mon, Jan 3, 2022",7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,Box Score,,"17,089",Barclays Center,
543,"Mon, Jan 3, 2022",8:00p,Orlando Magic,98,Chicago Bulls,102,Box Score,,"20,502",United Center,
544,"Mon, Jan 3, 2022",8:00p,Detroit Pistons,115,Milwaukee Bucks,106,Box Score,,"17,341",Fiserv Forum,
545,"Mon, Jan 3, 2022",8:00p,Utah Jazz,115,New Orleans Pelicans,104,Box Score,,"15,057",Smoothie King Center,
546,"Mon, Jan 3, 2022",8:30p,Denver Nuggets,89,Dallas Mavericks,103,Box Score,,"19,767",American Airlines Center,
547,"Mon, Jan 3, 2022",10:00p,Miami Heat,108,Golden State Warriors,115,Box Score,,"18,064",Chase Center,
548,"Mon, Jan 3, 2022",10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,Box Score,,"15,091",Moda Center,
549,"Mon, Jan 3, 2022",10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,Box Score,,"15,959",Crypto.com Arena,
550,"Tue, Jan 4, 2022",7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,Box Score,,"18,178",Rocket Mortgage Fieldhouse,
551,"Tue, Jan 4, 2022",7:00p,San Antonio Spurs,104,Toronto Raptors,129,Box Score,,0,Scotiabank Arena,
552,"Tue, Jan 4, 2022",7:30p,Indiana Pacers,94,New York Knicks,104,Box Score,,"18,449",Madison Square Garden (IV),
553,"Tue, Jan 4, 2022",8:00p,Phoenix Suns,123,New Orleans Pelicans,110,Box Score,,"15,158",Smoothie King Center,
554,"Tue, Jan 4, 2022",10:30p,Sacramento Kings,114,Los Angeles Lakers,122,Box Score,,"17,919",Crypto.com Arena,
555,"Wed, Jan 5, 2022",7:00p,Detroit Pistons,111,Charlotte Hornets,140,Box Score,,"14,427",Spectrum Center,
556,"Wed, Jan 5, 2022",7:00p,Philadelphia 76ers,116,Orlando Magic,106,Box Score,,"13,116",Amway Center,
557,"Wed, Jan 5, 2022",7:00p,Houston Rockets,114,Washington Wizards,111,Box Score,,"13,014",Capital One Arena,
558,"Wed, Jan 5, 2022",7:30p,San Antonio Spurs,99,Boston Celtics,97,Box Score,,"19,156",TD Garden,
559,"Wed, Jan 5, 2022",7:30p,Golden State Warriors,82,Dallas Mavericks,99,Box Score,,"20,441",American Airlines Center,
560,"Wed, Jan 5, 2022",7:30p,Brooklyn Nets,129,Indiana Pacers,121,Box Score,,"14,176",Gainbridge Fieldhouse,
561,"Wed, Jan 5, 2022",8:00p,Toronto Raptors,117,Milwaukee Bucks,111,Box Score,,"17,341",Fiserv Forum,
562,"Wed, Jan 5, 2022",8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,Box Score,,"14,375",Target Center,
563,"Wed, Jan 5, 2022",10:00p,Utah Jazz,115,Denver Nuggets,109,Box Score,,"14,056",Ball Arena,
564,"Wed, Jan 5, 2022",10:00p,Miami Heat,115,Portland Trail Blazers,109,Box Score,,"15,773",Moda Center,
565,"Wed, Jan 5, 2022",10:00p,Atlanta Hawks,108,Sacramento Kings,102,Box Score,,"13,104",Golden 1 Center,
566,"Thu, Jan 6, 2022",7:30p,Boston Celtics,105,New York Knicks,108,Box Score,,"17,529",Madison Square Garden (IV),
567,"Thu, Jan 6, 2022",8:00p,Detroit Pistons,88,Memphis Grizzlies,118,Box Score,,"12,983",FedEx Forum,
568,"Thu, Jan 6, 2022",8:00p,Golden State Warriors,96,New Orleans Pelicans,101,Box Score,,"15,986",Smoothie King Center,
569,"Thu, Jan 6, 2022",10:00p,Los Angeles Clippers,89,Phoenix Suns,106,Box Score,,"17,071",Phoenix Suns Arena,
570,"Fri, Jan 7, 2022",7:00p,San Antonio Spurs,100,Philadelphia 76ers,119,Box Score,,"20,265",Wells Fargo Center,
571,"Fri, Jan 7, 2022",7:30p,Milwaukee Bucks,121,Brooklyn Nets,109,Box Score,,"17,732",Barclays Center,
572,"Fri, Jan 7, 2022",7:30p,Utah Jazz,108,Toronto Raptors,122,Box Score,,0,Scotiabank Arena,
573,"Fri, Jan 7, 2022",8:00p,Washington Wizards,122,Chicago Bulls,130,Box Score,,"21,700",United Center,
574,"Fri, Jan 7, 2022",8:00p,Dallas Mavericks,130,Houston Rockets,106,Box Score,,"15,238",Toyota Center,
575,"Fri, Jan 7, 2022",8:00p,Minnesota Timberwolves,135,Oklahoma City Thunder,105,Box Score,,"14,874",Paycom Center,
576,"Fri, Jan 7, 2022",9:00p,Sacramento Kings,111,Denver Nuggets,121,Box Score,,"15,966",Ball Arena,
577,"Fri, Jan 7, 2022",10:00p,Atlanta Hawks,118,Los Angeles Lakers,134,Box Score,,"18,997",Crypto.com Arena,
578,"Fri, Jan 7, 2022",10:00p,Cleveland Cavaliers,114,Portland Trail Blazers,101,Box Score,,"16,708",Moda Center,
579,"Sat, Jan 8, 2022",3:30p,Memphis Grizzlies,123,Los Angeles Clippers,108,Box Score,,"17,936",Crypto.com Arena,
580,"Sat, Jan 8, 2022",7:00p,Milwaukee Bucks,106,Charlotte Hornets,114,Box Score,,"19,139",Spectrum Center,
581,"Sat, Jan 8, 2022",7:00p,Orlando Magic,92,Detroit Pistons,97,Box Score,,"18,644",Little Caesars Arena,
582,"Sat, Jan 8, 2022",7:00p,Utah Jazz,113,Indiana Pacers,125,Box Score,,"13,160",Gainbridge Fieldhouse,
583,"Sat, Jan 8, 2022",7:30p,New York Knicks,75,Boston Celtics,99,Box Score,,"19,156",TD Garden,
584,"Sat, Jan 8, 2022",9:00p,Miami Heat,123,Phoenix Suns,100,Box Score,,"17,071",Phoenix Suns Arena,
585,"Sun, Jan 9, 2022",12:00p,San Antonio Spurs,119,Brooklyn Nets,121,Box Score,OT,"15,606",Barclays Center,
586,"Sun, Jan 9, 2022",3:30p,Atlanta Hawks,93,Los Angeles Clippers,106,Box Score,,"14,836",Crypto.com Arena,
587,"Sun, Jan 9, 2022",6:00p,Washington Wizards,102,Orlando Magic,100,Box Score,,"13,223",Amway Center,
588,"Sun, Jan 9, 2022",6:00p,New Orleans Pelicans,101,Toronto Raptors,105,Box Score,,,Scotiabank Arena,
589,"Sun, Jan 9, 2022",7:00p,Minnesota Timberwolves,141,Houston Rockets,123,Box Score,,"15,277",Toyota Center,
590,"Sun, Jan 9, 2022",7:00p,Denver Nuggets,99,Oklahoma City Thunder,95,Box Score,,"14,772",Paycom Center,
591,"Sun, Jan 9, 2022",7:30p,Chicago Bulls,99,Dallas Mavericks,113,Box Score,,"20,041",American Airlines Center,
592,"Sun, Jan 9, 2022",8:30p,Cleveland Cavaliers,82,Golden State Warriors,96,Box Score,,"18,064",Chase Center,
593,"Sun, Jan 9, 2022",9:00p,Sacramento Kings,88,Portland Trail Blazers,103,Box Score,,"16,408",Moda Center,
594,"Sun, Jan 9, 2022",9:30p,Memphis Grizzlies,127,Los Angeles Lakers,119,Box Score,,"18,288",Crypto.com Arena,
595,"Mon, Jan 10, 2022",7:00p,Milwaukee Bucks,99,Charlotte Hornets,103,Box Score,,"14,253",Spectrum Center,
596,"Mon, Jan 10, 2022",7:00p,Utah Jazz,116,Detroit Pistons,126,Box Score,,"17,834",Little Caesars Arena,
597,"Mon, Jan 10, 2022",7:30p,Indiana Pacers,98,Boston Celtics,101,Box Score,OT,"19,156",TD Garden,
598,"Mon, Jan 10, 2022",7:30p,San Antonio Spurs,96,New York Knicks,111,Box Score,,"16,569",Madison Square Garden (IV),
599,"Mon, Jan 10, 2022",8:00p,Philadelphia 76ers,111,Houston Rockets,91,Box Score,,"13,593",Toyota Center,
600,"Mon, Jan 10, 2022",10:00p,Brooklyn Nets,108,Portland Trail Blazers,114,Box Score,,"16,379",Moda Center,
601,"Mon, Jan 10, 2022",10:00p,Cleveland Cavaliers,109,Sacramento Kings,108,Box Score,,"12,110",Golden 1 Center,
602,"Tue, Jan 11, 2022",7:00p,Oklahoma City Thunder,118,Washington Wizards,122,Box Score,,"13,985",Capital One Arena,
603,"Tue, Jan 11, 2022",7:30p,Phoenix Suns,99,Toronto Raptors,95,Box Score,,0,Scotiabank Arena,
604,"Tue, Jan 11, 2022",8:00p,Detroit Pistons,87,Chicago Bulls,133,Box Score,,"19,886",United Center,
605,"Tue, Jan 11, 2022",8:00p,Golden State Warriors,108,Memphis Grizzlies,116,Box Score,,"17,794",FedEx Forum,
606,"Tue, Jan 11, 2022",8:00p,Minnesota Timberwolves,125,New Orleans Pelicans,128,Box Score,,"15,155",Smoothie King Center,
607,"Tue, Jan 11, 2022",10:30p,Denver Nuggets,85,Los Angeles Clippers,87,Box Score,,"15,077",Crypto.com Arena,
608,"Wed, Jan 12, 2022",7:00p,Boston Celtics,119,Indiana Pacers,100,Box Score,,"13,560",Gainbridge Fieldhouse,
609,"Wed, Jan 12, 2022",7:00p,Charlotte Hornets,109,Philadelphia 76ers,98,Box Score,,"20,317",Wells Fargo Center,
610,"Wed, Jan 12, 2022",7:00p,Orlando Magic,106,Washington Wizards,112,Box Score,,"13,138",Capital One Arena,
611,"Wed, Jan 12, 2022",7:30p,Miami Heat,115,Atlanta Hawks,91,Box Score,,"15,355",State Farm Arena,
612,"Wed, Jan 12, 2022",7:30p,Dallas Mavericks,85,New York Knicks,108,Box Score,,"18,215",Madison Square Garden (IV),
613,"Wed, Jan 12, 2022",8:30p,Houston Rockets,128,San Antonio Spurs,124,Box Score,,"11,314",AT&T Center,
614,"Wed, Jan 12, 2022",9:00p,Cleveland Cavaliers,111,Utah Jazz,91,Box Score,,"18,306",Vivint Smart Home Arena,
615,"Wed, Jan 12, 2022",10:00p,Brooklyn Nets,138,Chicago Bulls,112,Box Score,,"21,698",United Center,
616,"Wed, Jan 12, 2022",10:00p,Los Angeles Lakers,116,Sacramento Kings,125,Box Score,,"12,199",Golden 1 Center,
617,"Thu, Jan 13, 2022",7:30p,Golden State Warriors,99,Milwaukee Bucks,118,Box Score,,"17,848",Fiserv Forum,
618,"Thu, Jan 13, 2022",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,116,Box Score,,"15,881",FedEx Forum,
619,"Thu, Jan 13, 2022",8:00p,Los Angeles Clippers,89,New Orleans Pelicans,113,Box Score,,"15,406",Smoothie King Center,
620,"Thu, Jan 13, 2022",8:30p,Oklahoma City Thunder,130,Brooklyn Nets,109,Box Score,,"16,964",Barclays Center,
621,"Thu, Jan 13, 2022",10:00p,Portland Trail Blazers,108,Denver Nuggets,140,Box Score,,"14,972",Ball Arena,
622,"Fri, Jan 14, 2022",7:00p,Orlando Magic,116,Charlotte Hornets,109,Box Score,,"16,011",Spectrum Center,
623,"Fri, Jan 14, 2022",7:00p,Toronto Raptors,87,Detroit Pistons,103,Box Score,,"18,011",Little Caesars Arena,
624,"Fri, Jan 14, 2022",7:00p,Phoenix Suns,112,Indiana Pacers,94,Box Score,,"14,019",Gainbridge Fieldhouse,
625,"Fri, Jan 14, 2022",7:00p,Boston Celtics,99,Philadelphia 76ers,111,Box Score,,"20,444",Wells Fargo Center,
626,"Fri, Jan 14, 2022",7:30p,Golden State Warriors,138,Chicago Bulls,96,Box Score,,"21,174",United Center,
627,"Fri, Jan 14, 2022",8:00p,Atlanta Hawks,118,Miami Heat,124,Box Score,,"19,600",FTX Arena,
628,"Fri, Jan 14, 2022",8:30p,Cleveland Cavaliers,114,San Antonio Spurs,109,Box Score,,"12,160",AT&T Center,
629,"Fri, Jan 14, 2022",10:00p,Dallas Mavericks,112,Memphis Grizzlies,85,Box Score,,"16,712",FedEx Forum,
630,"Fri, Jan 14, 2022",10:00p,Houston Rockets,114,Sacramento Kings,126,Box Score,,"12,857",Golden 1 Center,
631,"Sat, Jan 15, 2022",6:30p,Toronto Raptors,103,Milwaukee Bucks,96,Box Score,,"17,341",Fiserv Forum,
632,"Sat, Jan 15, 2022",7:00p,Portland Trail Blazers,115,Washington Wizards,110,Box Score,,"15,124",Capital One Arena,
633,"Sat, Jan 15, 2022",7:30p,New York Knicks,117,Atlanta Hawks,108,Box Score,,"16,414",State Farm Arena,
634,"Sat, Jan 15, 2022",7:30p,New Orleans Pelicans,105,Brooklyn Nets,120,Box Score,,"17,034",Barclays Center,
635,"Sat, Jan 15, 2022",8:00p,Philadelphia 76ers,109,Miami Heat,98,Box Score,,"19,600",FTX Arena,
636,"Sat, Jan 15, 2022",8:00p,Cleveland Cavaliers,107,Oklahoma City Thunder,102,Box Score,,"15,284",Paycom Center,
637,"Sat, Jan 15, 2022",8:30p,Chicago Bulls,112,Boston Celtics,114,Box Score,,"19,156",TD Garden,
638,"Sat, Jan 15, 2022",8:30p,Los Angeles Clippers,94,San Antonio Spurs,101,Box Score,,"13,223",AT&T Center,
639,"Sat, Jan 15, 2022",9:00p,Los Angeles Lakers,96,Denver Nuggets,133,Box Score,,"19,520",Ball Arena,
640,"Sat, Jan 15, 2022",9:30p,Orlando Magic,92,Dallas Mavericks,108,Box Score,,"19,816",American Airlines Center,
641,"Sun, Jan 16, 2022",1:00p,Phoenix Suns,135,Detroit Pistons,108,Box Score,,"18,178",Little Caesars Arena,
642,"Sun, Jan 16, 2022",6:00p,Houston Rockets,118,Sacramento Kings,112,Box Score,,"13,601",Golden 1 Center,
643,"Sun, Jan 16, 2022",8:00p,Utah Jazz,125,Denver Nuggets,102,Box Score,,"15,647",Ball Arena,
644,"Sun, Jan 16, 2022",8:00p,Golden State Warriors,99,Minnesota Timberwolves,119,Box Score,,"17,136",Target Center,
645,"Mon, Jan 17, 2022",12:30p,New Orleans Pelicans,92,Boston Celtics,104,Box Score,,"19,156",TD Garden,
646,"Mon, Jan 17, 2022",1:00p,Charlotte Hornets,97,New York Knicks,87,Box Score,,"19,812",Madison Square Garden (IV),
647,"Mon, Jan 17, 2022",2:00p,Philadelphia 76ers,98,Washington Wizards,117,Box Score,,"14,581",Capital One Arena,
648,"Mon, Jan 17, 2022",3:00p,Brooklyn Nets,107,Cleveland Cavaliers,114,Box Score,,"18,105",Rocket Mortgage Fieldhouse,
649,"Mon, Jan 17, 2022",3:30p,Indiana Pacers,133,Los Angeles Clippers,139,Box Score,,"15,080",Crypto.com Arena,
650,"Mon, Jan 17, 2022",3:30p,Chicago Bulls,106,Memphis Grizzlies,119,Box Score,,"17,794",FedEx Forum,
651,"Mon, Jan 17, 2022",6:00p,Milwaukee Bucks,114,Atlanta Hawks,121,Box Score,,"16,903",State Farm Arena,
652,"Mon, Jan 17, 2022",7:00p,Portland Trail Blazers,98,Orlando Magic,88,Box Score,,"13,648",Amway Center,
653,"Mon, Jan 17, 2022",7:30p,Toronto Raptors,99,Miami Heat,104,Box Score,,"19,600",FTX Arena,
654,"Mon, Jan 17, 2022",8:30p,Oklahoma City Thunder,102,Dallas Mavericks,104,Box Score,,"19,266",American Airlines Center,
655,"Mon, Jan 17, 2022",8:30p,Phoenix Suns,121,San Antonio Spurs,107,Box Score,,"10,422",AT&T Center,
656,"Mon, Jan 17, 2022",10:30p,Utah Jazz,95,Los Angeles Lakers,101,Box Score,,"17,238",Crypto.com Arena,
657,"Tue, Jan 18, 2022",7:30p,Minnesota Timberwolves,112,New York Knicks,110,Box Score,,"16,071",Madison Square Garden (IV),
658,"Tue, Jan 18, 2022",10:00p,Detroit Pistons,86,Golden State Warriors,102,Box Score,,"18,064",Chase Center,
659,"Wed, Jan 19, 2022",7:00p,Orlando Magic,110,Philadelphia 76ers,123,Box Score,,"20,081",Wells Fargo Center,
660,"Wed, Jan 19, 2022",7:00p,Brooklyn Nets,119,Washington Wizards,118,Box Score,,"15,380",Capital One Arena,
661,"Wed, Jan 19, 2022",7:30p,Minnesota Timberwolves,122,Atlanta Hawks,134,Box Score,,"15,199",State Farm Arena,
662,"Wed, Jan 19, 2022",7:30p,Charlotte Hornets,111,Boston Celtics,102,Box Score,,"19,156",TD Garden,
663,"Wed, Jan 19, 2022",7:30p,Portland Trail Blazers,92,Miami Heat,104,Box Score,,"19,600",FTX Arena,
664,"Wed, Jan 19, 2022",8:00p,Cleveland Cavaliers,104,Chicago Bulls,117,Box Score,,"20,824",United Center,
665,"Wed, Jan 19, 2022",8:00p,Memphis Grizzlies,114,Milwaukee Bucks,126,Box Score,,"17,341",Fiserv Forum,
666,"Wed, Jan 19, 2022",8:30p,Toronto Raptors,98,Dallas Mavericks,102,Box Score,,"19,218",American Airlines Center,
667,"Wed, Jan 19, 2022",8:30p,Oklahoma City Thunder,96,San Antonio Spurs,118,Box Score,,"11,848",AT&T Center,
668,"Wed, Jan 19, 2022",9:00p,Houston Rockets,116,Utah Jazz,111,Box Score,,"18,306",Vivint Smart Home Arena,
669,"Wed, Jan 19, 2022",10:00p,Los Angeles Clippers,128,Denver Nuggets,130,Box Score,OT,"14,547",Ball Arena,
670,"Wed, Jan 19, 2022",10:00p,Detroit Pistons,133,Sacramento Kings,131,Box Score,,"12,907",Golden 1 Center,
671,"Wed, Jan 19, 2022",10:30p,Indiana Pacers,111,Los Angeles Lakers,104,Box Score,,"17,818",Crypto.com Arena,
672,"Thu, Jan 20, 2022",7:30p,Phoenix Suns,109,Dallas Mavericks,101,Box Score,,"18,306",American Airlines Center,
673,"Thu, Jan 20, 2022",7:30p,New Orleans Pelicans,102,New York Knicks,91,Box Score,,"16,168",Madison Square Garden (IV),
674,"Thu, Jan 20, 2022",10:00p,Indiana Pacers,121,Golden State Warriors,117,Box Score,OT,"18,064",Chase Center,
675,"Fri, Jan 21, 2022",7:00p,Oklahoma City Thunder,98,Charlotte Hornets,121,Box Score,,"15,835",Spectrum Center,
676,"Fri, Jan 21, 2022",7:00p,Los Angeles Lakers,116,Orlando Magic,105,Box Score,,"18,846",Amway Center,
677,"Fri, Jan 21, 2022",7:00p,Los Angeles Clippers,102,Philadelphia 76ers,101,Box Score,,"20,182",Wells Fargo Center,
678,"Fri, Jan 21, 2022",7:30p,Miami Heat,108,Atlanta Hawks,110,Box Score,,"16,385",State Farm Arena,
679,"Fri, Jan 21, 2022",7:30p,Portland Trail Blazers,109,Boston Celtics,105,Box Score,,"19,156",TD Garden,
680,"Fri, Jan 21, 2022",8:00p,Chicago Bulls,90,Milwaukee Bucks,94,Box Score,,"18,013",Fiserv Forum,
681,"Fri, Jan 21, 2022",8:00p,Toronto Raptors,109,Washington Wizards,105,Box Score,,"14,755",Capital One Arena,
682,"Fri, Jan 21, 2022",8:30p,Brooklyn Nets,117,San Antonio Spurs,102,Box Score,,"15,068",AT&T Center,
683,"Fri, Jan 21, 2022",9:00p,Memphis Grizzlies,122,Denver Nuggets,118,Box Score,,"17,009",Ball Arena,
684,"Fri, Jan 21, 2022",9:00p,Detroit Pistons,101,Utah Jazz,111,Box Score,,"18,306",Vivint Smart Home Arena,
685,"Fri, Jan 21, 2022",10:00p,Houston Rockets,103,Golden State Warriors,105,Box Score,,"18,064",Chase Center,
686,"Sat, Jan 22, 2022",7:00p,Sacramento Kings,127,Milwaukee Bucks,133,Box Score,,"17,341",Fiserv Forum,
687,"Sat, Jan 22, 2022",8:00p,Oklahoma City Thunder,87,Cleveland Cavaliers,94,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
688,"Sat, Jan 22, 2022",9:00p,Indiana Pacers,103,Phoenix Suns,113,Box Score,,"17,071",Phoenix Suns Arena,
689,"Sun, Jan 23, 2022",1:00p,Los Angeles Clippers,102,New York Knicks,110,Box Score,,"19,812",Madison Square Garden (IV),
690,"Sun, Jan 23, 2022",3:30p,Boston Celtics,116,Washington Wizards,87,Box Score,,"16,371",Capital One Arena,
691,"Sun, Jan 23, 2022",6:00p,Los Angeles Lakers,107,Miami Heat,113,Box Score,,"19,973",FTX Arena,
692,"Sun, Jan 23, 2022",6:00p,Chicago Bulls,95,Orlando Magic,114,Box Score,,"18,846",Amway Center,
693,"Sun, Jan 23, 2022",6:00p,Portland Trail Blazers,114,Toronto Raptors,105,Box Score,,,Scotiabank Arena,
694,"Sun, Jan 23, 2022",7:00p,Atlanta Hawks,113,Charlotte Hornets,91,Box Score,,"15,822",Spectrum Center,
695,"Sun, Jan 23, 2022",7:00p,Philadelphia 76ers,115,San Antonio Spurs,109,Box Score,,"16,437",AT&T Center,
696,"Sun, Jan 23, 2022",7:30p,Memphis Grizzlies,91,Dallas Mavericks,104,Box Score,,"19,701",American Airlines Center,
697,"Sun, Jan 23, 2022",8:00p,Detroit Pistons,111,Denver Nuggets,117,Box Score,,"14,060",Ball Arena,
698,"Sun, Jan 23, 2022",8:00p,Brooklyn Nets,125,Minnesota Timberwolves,136,Box Score,,"16,475",Target Center,
699,"Sun, Jan 23, 2022",8:30p,Utah Jazz,92,Golden State Warriors,94,Box Score,,"18,064",Chase Center,
700,"Mon, Jan 24, 2022",7:00p,New York Knicks,93,Cleveland Cavaliers,95,Box Score,,"17,321",Rocket Mortgage Fieldhouse,
701,"Mon, Jan 24, 2022",8:00p,Indiana Pacers,113,New Orleans Pelicans,117,Box Score,,"15,581",Smoothie King Center,
702,"Mon, Jan 24, 2022",8:00p,Chicago Bulls,111,Oklahoma City Thunder,110,Box Score,,"14,378",Paycom Center,
703,"Mon, Jan 24, 2022",9:00p,Utah Jazz,109,Phoenix Suns,115,Box Score,,"17,071",Phoenix Suns Arena,
704,"Tue, Jan 25, 2022",7:00p,Denver Nuggets,110,Detroit Pistons,105,Box Score,,"16,023",Little Caesars Arena,
705,"Tue, Jan 25, 2022",7:00p,New Orleans Pelicans,107,Philadelphia 76ers,117,Box Score,,"20,121",Wells Fargo Center,
706,"Tue, Jan 25, 2022",7:00p,Charlotte Hornets,113,Toronto Raptors,125,Box Score,,0,Scotiabank Arena,
707,"Tue, Jan 25, 2022",7:00p,Los Angeles Clippers,116,Washington Wizards,115,Box Score,,"13,544",Capital One Arena,
708,"Tue, Jan 25, 2022",7:30p,Sacramento Kings,75,Boston Celtics,128,Box Score,,"19,156",TD Garden,
709,"Tue, Jan 25, 2022",7:30p,Los Angeles Lakers,106,Brooklyn Nets,96,Box Score,,"18,126",Barclays Center,
710,"Tue, Jan 25, 2022",8:00p,San Antonio Spurs,134,Houston Rockets,104,Box Score,,"15,007",Toyota Center,
711,"Tue, Jan 25, 2022",10:00p,Dallas Mavericks,92,Golden State Warriors,130,Box Score,,"18,064",Chase Center,
712,"Tue, Jan 25, 2022",10:00p,Minnesota Timberwolves,109,Portland Trail Blazers,107,Box Score,,"16,422",Moda Center,
713,"Wed, Jan 26, 2022",7:00p,Milwaukee Bucks,99,Cleveland Cavaliers,115,Box Score,,"18,904",Rocket Mortgage Fieldhouse,
714,"Wed, Jan 26, 2022",7:00p,Charlotte Hornets,158,Indiana Pacers,126,Box Score,,"14,116",Gainbridge Fieldhouse,
715,"Wed, Jan 26, 2022",7:00p,Los Angeles Clippers,111,Orlando Magic,102,Box Score,,"12,448",Amway Center,
716,"Wed, Jan 26, 2022",7:30p,Sacramento Kings,104,Atlanta Hawks,121,Box Score,,"15,080",State Farm Arena,
717,"Wed, Jan 26, 2022",7:30p,New York Knicks,96,Miami Heat,110,Box Score,,"19,600",FTX Arena,
718,"Wed, Jan 26, 2022",8:00p,Denver Nuggets,124,Brooklyn Nets,118,Box Score,,"18,011",Barclays Center,
719,"Wed, Jan 26, 2022",8:00p,Toronto Raptors,105,Chicago Bulls,111,Box Score,,"20,269",United Center,
720,"Wed, Jan 26, 2022",8:30p,Memphis Grizzlies,118,San Antonio Spurs,110,Box Score,,"14,662",AT&T Center,
721,"Wed, Jan 26, 2022",10:00p,Dallas Mavericks,132,Portland Trail Blazers,112,Box Score,,"16,334",Moda Center,
722,"Wed, Jan 26, 2022",10:00p,Phoenix Suns,105,Utah Jazz,97,Box Score,,"18,306",Vivint Smart Home Arena,
723,"Thu, Jan 27, 2022",7:30p,Los Angeles Lakers,87,Philadelphia 76ers,105,Box Score,,"20,953",Wells Fargo Center,
724,"Thu, Jan 27, 2022",10:00p,Minnesota Timberwolves,115,Golden State Warriors,124,Box Score,,"18,064",Chase Center,
725,"Fri, Jan 28, 2022",7:00p,Detroit Pistons,103,Orlando Magic,119,Box Score,,"13,156",Amway Center,
726,"Fri, Jan 28, 2022",7:30p,Boston Celtics,92,Atlanta Hawks,108,Box Score,,"16,932",State Farm Arena,
727,"Fri, Jan 28, 2022",7:30p,Los Angeles Lakers,114,Charlotte Hornets,117,Box Score,,"19,469",Spectrum Center,
728,"Fri, Jan 28, 2022",8:00p,Portland Trail Blazers,125,Houston Rockets,110,Box Score,,"16,100",Toyota Center,
729,"Fri, Jan 28, 2022",8:00p,Utah Jazz,109,Memphis Grizzlies,119,Box Score,,"16,916",FedEx Forum,
730,"Fri, Jan 28, 2022",8:00p,Los Angeles Clippers,114,Miami Heat,121,Box Score,,"19,600",FTX Arena,
731,"Fri, Jan 28, 2022",8:00p,Denver Nuggets,116,New Orleans Pelicans,105,Box Score,,"15,254",Smoothie King Center,
732,"Fri, Jan 28, 2022",8:00p,Indiana Pacers,113,Oklahoma City Thunder,110,Box Score,OT,"15,106",Paycom Center,
733,"Fri, Jan 28, 2022",8:30p,Chicago Bulls,122,San Antonio Spurs,131,Box Score,,"18,354",AT&T Center,
734,"Fri, Jan 28, 2022",9:00p,Minnesota Timberwolves,124,Phoenix Suns,134,Box Score,,"17,071",Phoenix Suns Arena,
735,"Fri, Jan 28, 2022",10:00p,New York Knicks,108,Milwaukee Bucks,123,Box Score,,"17,341",Fiserv Forum,
736,"Sat, Jan 29, 2022",7:00p,Indiana Pacers,105,Dallas Mavericks,132,Box Score,,"19,831",American Airlines Center,
737,"Sat, Jan 29, 2022",7:00p,Boston Celtics,107,New Orleans Pelicans,97,Box Score,,"16,168",Smoothie King Center,
738,"Sat, Jan 29, 2022",7:30p,Sacramento Kings,101,Philadelphia 76ers,103,Box Score,,"20,380",Wells Fargo Center,
739,"Sat, Jan 29, 2022",8:00p,Washington Wizards,95,Memphis Grizzlies,115,Box Score,,"17,135",FedEx Forum,
740,"Sat, Jan 29, 2022",8:00p,Toronto Raptors,124,Miami Heat,120,Box Score,3OT,"19,600",FTX Arena,
741,"Sat, Jan 29, 2022",8:30p,Brooklyn Nets,106,Golden State Warriors,110,Box Score,,"18,064",Chase Center,
742,"Sun, Jan 30, 2022",1:00p,Los Angeles Lakers,121,Atlanta Hawks,129,Box Score,,"17,391",State Farm Arena,
743,"Sun, Jan 30, 2022",1:00p,Los Angeles Clippers,115,Charlotte Hornets,90,Box Score,,"18,674",Spectrum Center,
744,"Sun, Jan 30, 2022",3:30p,Portland Trail Blazers,116,Chicago Bulls,130,Box Score,,"19,521",United Center,
745,"Sun, Jan 30, 2022",6:00p,Cleveland Cavaliers,105,Detroit Pistons,115,Box Score,,"16,811",Little Caesars Arena,
746,"Sun, Jan 30, 2022",7:00p,Denver Nuggets,136,Milwaukee Bucks,100,Box Score,,"17,341",Fiserv Forum,
747,"Sun, Jan 30, 2022",7:00p,Dallas Mavericks,108,Orlando Magic,110,Box Score,,"13,376",Amway Center,
748,"Sun, Jan 30, 2022",8:00p,Utah Jazz,106,Minnesota Timberwolves,126,Box Score,,"10,407",Target Center,
749,"Sun, Jan 30, 2022",8:00p,San Antonio Spurs,110,Phoenix Suns,115,Box Score,,"17,071",Phoenix Suns Arena,
750,"Mon, Jan 31, 2022",7:00p,New Orleans Pelicans,90,Cleveland Cavaliers,93,Box Score,,"17,637",Rocket Mortgage Fieldhouse,
